task_id,source_group_id,source_neuron_id,target_group_id,target_neuron_id,te_mean,te_std,te_sem,te_iqr,te_ci_lower,te_ci_upper,te_snr_linear,te_snr_db,mean_runtime
121,BC,5,POm,48,0.14631193468905562,0.55387797278121,0.0875757969892685,0.490861490238391,-0.01646956673819693,0.3249712094477254,0.2641591503528721,-11.562686819061476,108.58969737291336
122,BC,5,POm,49,0.02458154813490172,0.20976669428701594,0.033167026559560026,0.2833627556043923,-0.036959450259975275,0.08960603913356519,0.11718518146292425,-18.622546062564883,46.19431585669518
123,BC,5,POm,50,0.3971015999575041,0.9086645777885548,0.14367248474635397,1.1268326482745366,0.1166234835941845,0.6880384778593949,0.43701670524446173,-7.190039230530997,192.40655663609505
124,BC,5,POm,51,0.5546885557036895,1.3064440993532138,0.20656694948217333,2.002512805956151,0.15093826763134413,0.9414867895217627,0.42457886715420984,-7.440832521192115,195.90638807415962
125,BC,5,POm,52,-0.05390171186872337,2.0586827775374337,0.3255063278390008,2.2848741795509966,-0.696295885297273,0.5369455045982748,-0.02618262145914477,-inf,260.8249885797501
126,BC,5,POm,53,-0.1822440714619365,0.5296530142891941,0.08374549473637809,0.6698778737635926,-0.336973538683399,-0.030371771867560543,-0.34408200566273,-inf,167.0765945494175
127,BC,5,POm,54,0.08567399435070752,0.328863432100079,0.051997874228819026,0.4339328293283149,-0.016128086667242074,0.1845605096474797,0.260515417611513,-11.683331390823252,110.60867828130722
128,BC,5,POm,55,-0.07567516039400797,0.4887670508953591,0.07728085630363876,0.6482932547064895,-0.22140115862062965,0.07708553701574286,-0.15482868629417776,-inf,133.1177160680294
129,BC,5,POm,56,-0.055412475166180995,0.38295243172810933,0.06055009598804783,0.3942428851870581,-0.16925247594037027,0.06337242707171174,-0.14469806319319328,-inf,80.64373394846916
130,BC,5,POm,57,-0.00012095636851188196,0.06854875566218593,0.010838509933143564,0.08442040858147798,-0.020277960683344136,0.021208700484808787,-0.0017645304767888886,-inf,14.055535119771957
131,BC,5,POm,58,0.018454195173505196,0.2570113837344384,0.04063706785961886,0.293270908483553,-0.063619113558951,0.0982161098454228,0.07180302640825172,-22.877145007994063,56.20913111567497
